FECHA,HORA,CHO,CUT,FAC,LAA,MER,MON,MPA,PED,SAG,SFE,TLA
01/03/2019,7,0.004,0.002,0.002,0.002,-99,0.003,-99,0.003,0.001,0.001,-99
01/03/2019,8,0.222,0.308,0.286,0.254,-99,0.286,-99,0.317,0.24,0.308,-99
01/03/2019,9,0.899,1.3,1.186,1.058,-99,1.107,-99,1.204,0.968,1.298,-99
01/03/2019,10,1.84,2.657,2.303,2.071,-99,2.285,-99,2.446,2.229,2.481,-99
01/03/2019,11,2.727,3.914,3.438,3.035,-99,3.537,-99,3.339,3.519,3.565,-99
01/03/2019,12,3.581,4.855,4.423,3.794,-99,4.522,-99,4.261,4.558,4.524,-99
01/03/2019,13,4.105,5.235,4.708,3.801,-99,4.908,-99,4.628,4.848,4.848,-99
01/03/2019,14,4.009,5.347,4.365,4.165,-99,4.807,-99,4.368,4.75,4.568,-99
01/03/2019,15,3.656,4.624,3.832,3.587,-99,4.254,-99,3.754,4.211,3.835,-99
01/03/2019,16,2.775,3.543,2.954,2.956,-99,3.461,-99,2.827,3.238,2.9,-99
01/03/2019,17,1.703,2.304,1.815,1.866,-99,2.181,-99,1.777,1.965,1.808,-99
01/03/2019,18,0.676,0.971,0.774,0.791,-99,0.921,-99,0.753,0.864,0.782,-99
01/03/2019,19,0.053,0.181,0.135,0.137,-99,0.153,-99,0.112,0.144,0.129,-99
01/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
01/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,7,0.003,0.003,0.002,0.002,-99,0.002,-99,0.003,0.001,0.002,-99
02/03/2019,8,0.246,0.291,0.279,0.246,-99,0.309,-99,0.313,0.246,0.304,-99
02/03/2019,9,0.967,1.171,1.118,0.985,-99,1.216,-99,1.188,0.992,1.277,-99
02/03/2019,10,2.02,2.362,2.251,1.989,-99,2.462,-99,2.343,2.162,2.514,-99
02/03/2019,11,3.019,3.444,3.285,3.046,-99,3.593,-99,3.54,3.369,3.649,-99
02/03/2019,12,3.665,4.47,4.383,3.911,-99,4.383,-99,4.487,4.254,4.451,-99
02/03/2019,13,4.022,4.958,4.757,4.277,-99,4.648,-99,4.902,4.549,4.77,-99
02/03/2019,14,3.895,4.782,4.545,4.18,-99,4.53,-99,4.772,4.394,4.622,-99
02/03/2019,15,3.204,4.07,3.932,3.549,-99,3.981,-99,4.08,3.822,4.003,-99
02/03/2019,16,2.369,3.205,2.913,2.629,-99,3.091,-99,3.118,2.819,3.05,-99
02/03/2019,17,1.447,1.994,1.787,1.712,-99,1.947,-99,1.818,1.859,1.722,-99
02/03/2019,18,0.564,0.934,0.756,0.723,-99,0.878,-99,0.677,0.757,0.71,-99
02/03/2019,19,0.049,0.179,0.128,0.132,-99,0.158,-99,0.099,0.142,0.124,-99
02/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
02/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,7,0.007,0.003,0.003,0.003,-99,0.003,-99,0.002,0.002,0.002,-99
03/03/2019,8,0.254,0.334,0.308,0.278,-99,0.32,-99,0.349,0.27,0.335,-99
03/03/2019,9,1.009,1.379,1.212,1.113,-99,1.257,-99,1.294,1.096,1.395,-99
03/03/2019,10,2.085,2.764,2.374,2.229,-99,2.568,-99,2.546,2.375,2.676,-99
03/03/2019,11,2.872,3.938,3.566,3.165,-99,3.72,-99,3.716,3.54,3.787,-99
03/03/2019,12,3.781,4.861,4.486,3.975,-99,4.61,-99,4.528,4.425,4.561,-99
03/03/2019,13,4.064,5.332,4.903,4.396,-99,4.956,-99,4.991,4.987,4.974,-99
03/03/2019,14,3.999,5.347,4.773,4.476,-99,4.831,-99,4.997,4.822,4.858,-99
03/03/2019,15,3.414,4.71,4.214,3.806,-99,4.288,-99,4.365,4.218,4.329,-99
03/03/2019,16,2.419,3.776,1.376,2.031,-99,3.259,-99,1.54,3.202,1.17,-99
03/03/2019,17,0.692,2.46,1.121,1.137,-99,1.931,-99,0.99,1.792,1.02,-99
03/03/2019,18,0.403,1.076,0.46,0.496,-99,0.444,-99,0.518,0.62,0.53,-99
03/03/2019,19,0.016,0.175,0.108,0.104,-99,0.056,-99,0.079,0.068,0.08,-99
03/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
03/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,7,0.005,0.003,0.003,0.003,-99,0.002,-99,0.002,0.002,0.002,-99
04/03/2019,8,0.254,0.313,0.293,0.264,-99,0.312,-99,0.331,0.267,0.317,-99
04/03/2019,9,0.981,1.273,1.139,1.037,-99,1.196,-99,1.183,1.047,1.287,-99
04/03/2019,10,1.964,2.575,2.259,2.021,-99,2.407,-99,2.298,2.172,2.49,-99
04/03/2019,11,2.956,3.745,3.282,3.092,-99,3.538,-99,3.342,3.274,3.573,-99
04/03/2019,12,3.819,4.6,3.934,4.019,-99,4.306,-99,3.396,4.28,4.225,-99
04/03/2019,13,4.204,5.037,4.443,4.225,-99,4.748,-99,-99,4.547,4.467,-99
04/03/2019,14,3.96,4.895,1.649,2.578,-99,4.772,-99,-99,4.263,0.968,-99
04/03/2019,15,1.221,2.35,0.246,0.396,-99,1.545,-99,-99,0.996,0.147,-99
04/03/2019,16,0.641,0.214,-99,0.111,-99,0.658,-99,0.159,0.326,0.119,-99
04/03/2019,17,0.397,0.023,-99,0.032,-99,0.249,-99,0.088,0.062,0.051,-99
04/03/2019,18,0.006,0.018,0.031,0.025,-99,0.098,-99,0.033,0.035,0.017,-99
04/03/2019,19,0.049,0.007,0.008,0.01,-99,0.021,-99,0.009,0.011,0.001,-99
04/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
04/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,7,0.006,0.004,0.003,0.003,-99,0.005,-99,0.008,0.003,0.002,-99
05/03/2019,8,0.266,0.329,0.308,0.282,-99,0.339,-99,0.328,0.279,0.327,-99
05/03/2019,9,0.987,1.301,1.185,1.035,-99,1.228,-99,1.225,1.07,1.28,-99
05/03/2019,10,1.957,2.63,2.317,2.019,-99,2.51,-99,2.394,2.269,2.527,-99
05/03/2019,11,2.886,3.824,3.454,2.877,-99,3.71,-99,3.517,3.357,3.528,-99
05/03/2019,12,3.494,4.646,4.054,3.648,-99,4.548,-99,4.249,4.15,4.208,-99
05/03/2019,13,3.884,5.242,4.423,4.183,-99,4.803,-99,4.545,4.691,4.759,-99
05/03/2019,14,3.838,5.139,4.324,4.09,-99,4.283,-99,4.612,4.535,4.309,-99
05/03/2019,15,2.753,4.667,3.705,3.386,-99,4.113,-99,4.055,3.96,3.936,-99
05/03/2019,16,1.906,3.21,1.54,1.817,-99,2.548,-99,1.473,2.686,1.441,-99
05/03/2019,17,0.926,1.062,0.486,0.668,-99,0.413,-99,0.808,0.609,0.568,-99
05/03/2019,18,0.097,0.364,0.104,0.082,-99,0.005,-99,0.272,0.026,0.194,-99
05/03/2019,19,0.048,0.027,0.001,0.006,-99,0.004,-99,0.001,0.006,0.007,-99
05/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
05/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,7,0.008,0.005,0.005,0.005,-99,0.006,-99,0.003,0.004,0.003,-99
06/03/2019,8,0.29,0.333,0.311,0.281,-99,0.353,-99,0.332,0.283,0.335,-99
06/03/2019,9,1.081,1.304,1.149,1.013,-99,1.284,-99,1.208,1.108,1.31,-99
06/03/2019,10,2.135,2.593,2.263,2.162,-99,2.499,-99,2.304,2.323,2.507,-99
06/03/2019,11,3.171,3.745,3.179,3.3,-99,3.69,-99,3.376,3.5,3.459,-99
06/03/2019,12,3.855,4.567,3.814,4.028,-99,4.603,-99,4.214,4.456,4.264,-99
06/03/2019,13,4.212,5.054,4.395,4.353,-99,5.057,-99,4.819,4.782,4.591,-99
06/03/2019,14,4.236,5.079,4.164,4.077,-99,5.076,-99,4.753,4.517,4.531,-99
06/03/2019,15,3.812,4.83,3.421,3.663,-99,4.45,-99,3.873,4.128,3.795,-99
06/03/2019,16,2.985,3.77,2.577,2.802,-99,3.534,-99,2.684,3.211,2.327,-99
06/03/2019,17,1.929,1.83,1.279,1.481,-99,2.31,-99,1.311,2.057,1.117,-99
06/03/2019,18,0.714,0.586,0.45,0.478,-99,0.852,-99,0.549,0.66,0.526,-99
06/03/2019,19,0.059,0.098,0.095,0.108,-99,0.145,-99,0.119,0.116,0.123,-99
06/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
06/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,7,0.006,0.006,0.005,0.005,-99,0.007,-99,0.009,0.004,0.003,-99
07/03/2019,8,0.27,0.336,0.318,0.281,-99,0.321,-99,0.335,0.283,0.343,-99
07/03/2019,9,1.015,1.277,1.167,1.022,-99,1.168,-99,1.212,1.064,1.34,-99
07/03/2019,10,2.001,2.546,2.252,2.017,-99,2.396,-99,2.356,2.222,2.538,-99
07/03/2019,11,2.936,3.622,3.22,3.117,-99,3.5,-99,3.537,3.416,3.631,-99
07/03/2019,12,3.602,4.578,4.18,4.072,-99,4.313,-99,4.471,4.273,4.48,-99
07/03/2019,13,3.999,5.075,4.492,4.33,-99,4.679,-99,4.78,4.606,4.787,-99
07/03/2019,14,3.869,5.144,4.041,4.438,-99,4.677,-99,4.468,4.298,4.648,-99
07/03/2019,15,3.326,4.464,3.299,3.759,-99,3.88,-99,3.941,3.371,3.812,-99
07/03/2019,16,2.445,3.345,2.764,1.841,-99,3.116,-99,2.946,2.678,2.892,-99
07/03/2019,17,0.767,2.203,1.744,1.36,-99,1.875,-99,1.709,1.698,1.477,-99
07/03/2019,18,0.441,0.985,0.676,0.639,-99,0.861,-99,0.561,0.656,0.552,-99
07/03/2019,19,0.033,0.117,0.102,0.09,-99,0.044,-99,0.032,0.043,0.038,-99
07/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
07/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,7,0.007,0.005,0.006,0.005,-99,0.007,-99,0.003,0.004,0.004,-99
08/03/2019,8,0.302,0.335,0.342,0.288,-99,0.357,-99,0.36,0.303,0.367,-99
08/03/2019,9,1.101,1.253,1.247,1.072,-99,1.264,-99,1.298,1.107,1.417,-99
08/03/2019,10,2.215,2.532,2.311,2.143,-99,2.464,-99,2.518,2.209,2.707,-99
08/03/2019,11,3.212,3.727,3.31,3.18,-99,3.642,-99,3.72,3.234,3.805,-99
08/03/2019,12,3.915,4.636,4.279,4.011,-99,4.46,-99,4.582,4.149,4.666,-99
08/03/2019,13,4.177,5.058,4.649,4.482,-99,4.768,-99,5.005,4.644,4.714,-99
08/03/2019,14,4.087,4.924,4.045,4.568,-99,4.053,-99,3.972,4.66,3.648,-99
08/03/2019,15,3.573,3.683,2.686,3.162,-99,3.76,-99,2.887,3.498,3.002,-99
08/03/2019,16,2.361,2.457,2.481,2.28,-99,3.212,-99,2.626,2.96,2.474,-99
08/03/2019,17,1.729,1.702,1.506,1.332,-99,1.779,-99,1.006,1.677,1.174,-99
08/03/2019,18,0.724,0.538,0.719,0.7,-99,0.859,-99,0.815,0.645,0.908,-99
08/03/2019,19,0.065,0.081,0.139,0.141,-99,0.17,-99,0.168,0.126,0.187,-99
08/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
08/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,7,0.005,0.006,0.006,0.006,-99,0.009,-99,0.008,0.005,0.004,-99
09/03/2019,8,0.29,0.347,0.328,0.287,-99,0.349,-99,0.348,0.303,0.341,-99
09/03/2019,9,1.007,1.293,1.194,1.016,-99,1.222,-99,1.206,1.098,1.415,-99
09/03/2019,10,1.977,2.667,2.3,1.897,-99,2.416,-99,2.397,2.23,2.48,-99
09/03/2019,11,2.914,3.808,3.324,2.932,-99,3.59,-99,3.469,3.151,3.522,-99
09/03/2019,12,3.473,4.575,4.095,3.692,-99,4.25,-99,4.175,3.9,4.155,-99
09/03/2019,13,3.91,4.612,3.244,4.301,-99,4.232,-99,4.639,4.434,4.128,-99
09/03/2019,14,3.74,4.468,3.437,4.113,-99,4.731,-99,4.47,4.342,4.172,-99
09/03/2019,15,2.847,4.015,3.362,3.514,-99,4.103,-99,2.941,3.912,3.907,-99
09/03/2019,16,1.62,2.138,2.119,2.098,-99,2.992,-99,2.054,2.731,2.065,-99
09/03/2019,17,1.198,1.97,1.138,1.127,-99,2.045,-99,1.249,1.484,1.178,-99
09/03/2019,18,0.601,0.933,0.585,0.589,-99,0.928,-99,0.738,0.638,0.832,-99
09/03/2019,19,0.057,0.162,0.15,0.122,-99,0.161,-99,0.148,0.136,0.18,-99
09/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
09/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,7,0.014,0.007,0.007,0.007,-99,0.008,-99,0.009,0.005,0.005,-99
10/03/2019,8,0.29,0.357,0.334,0.301,-99,0.343,-99,0.348,0.3,0.354,-99
10/03/2019,9,0.986,1.343,1.189,1.074,-99,1.225,-99,1.2,1.068,1.327,-99
10/03/2019,10,2.011,2.689,2.307,2.09,-99,2.425,-99,2.351,2.189,2.555,-99
10/03/2019,11,2.959,3.875,3.463,3.084,-99,3.55,-99,3.486,3.321,3.635,-99
10/03/2019,12,3.326,4.758,4.198,3.99,-99,4.347,-99,4.28,4.219,4.325,-99
10/03/2019,13,3.987,5.007,4.359,4.379,-99,4.63,-99,4.455,4.567,4.588,-99
10/03/2019,14,3.851,4.59,4.389,4.308,-99,3.988,-99,4.329,4.381,3.817,-99
10/03/2019,15,3.482,4.221,3.556,3.505,-99,2.771,-99,3.758,3.688,3.384,-99
10/03/2019,16,2.734,3.202,2.516,2.162,-99,2.056,-99,2.615,2.257,1.946,-99
10/03/2019,17,1.652,1.837,0.646,0.912,-99,1.491,-99,0.981,1.103,1.196,-99
10/03/2019,18,0.582,0.483,0.133,0.227,-99,0.474,-99,0.727,0.347,0.703,-99
10/03/2019,19,0.075,0.072,0.027,0.041,-99,0.105,-99,0.216,0.064,0.23,-99
10/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
10/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,7,0.007,0.008,0.009,0.007,-99,0.007,-99,0.009,0.006,0.006,-99
11/03/2019,8,0.306,0.375,0.36,0.327,-99,0.362,-99,0.376,0.321,0.38,-99
11/03/2019,9,1.047,1.403,1.278,1.153,-99,1.278,-99,1.264,1.166,1.383,-99
11/03/2019,10,2.075,2.676,2.44,2.215,-99,2.52,-99,2.433,2.374,2.644,-99
11/03/2019,11,3.044,3.859,3.535,3.146,-99,3.648,-99,3.556,3.451,3.798,-99
11/03/2019,12,3.732,4.718,4.357,3.862,-99,4.369,-99,4.499,4.151,4.533,-99
11/03/2019,13,3.972,5.118,4.584,4.272,-99,4.724,-99,4.834,4.513,4.888,-99
11/03/2019,14,3.909,4.805,4.462,4.32,-99,4.544,-99,4.499,4.503,4.591,-99
11/03/2019,15,3.392,4.241,3.686,3.548,-99,3.681,-99,3.427,3.916,3.928,-99
11/03/2019,16,2.555,3.377,2.733,2.323,-99,2.685,-99,2.52,2.841,2.849,-99
11/03/2019,17,1.643,2.113,1.55,1.453,-99,1.794,-99,1.343,1.716,1.5,-99
11/03/2019,18,0.675,0.804,0.714,0.681,-99,0.82,-99,0.833,0.778,0.81,-99
11/03/2019,19,0.069,0.172,0.16,0.152,-99,0.168,-99,0.183,0.152,0.199,-99
11/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
11/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,7,0.012,0.008,0.011,0.008,-99,0.011,-99,0.011,0.007,0.007,-99
12/03/2019,8,0.341,0.385,0.406,0.351,-99,0.415,-99,0.402,0.328,0.433,-99
12/03/2019,9,1.186,1.43,1.394,1.203,-99,1.383,-99,1.359,1.177,1.567,-99
12/03/2019,10,2.265,2.794,2.593,2.345,-99,2.61,-99,2.529,2.453,2.812,-99
12/03/2019,11,3.131,3.95,3.682,3.396,-99,3.814,-99,3.519,3.694,3.864,-99
12/03/2019,12,3.918,4.722,4.275,4.274,-99,4.647,-99,4.359,4.594,4.503,-99
12/03/2019,13,4.005,4.651,4.817,4.655,-99,4.998,-99,4.984,5.095,4.914,-99
12/03/2019,14,3.723,4.447,4.51,4.56,-99,4.708,-99,4.956,4.722,4.892,-99
12/03/2019,15,3.497,3.954,4.075,3.902,-99,3.885,-99,4.528,4.212,4.48,-99
12/03/2019,16,2.977,3.306,3.18,2.903,-99,3.138,-99,3.634,3.254,3.582,-99
12/03/2019,17,1.808,2.126,2.073,2.048,-99,2.084,-99,2.337,2.045,2.244,-99
12/03/2019,18,0.834,0.987,0.87,0.964,-99,1.006,-99,1.019,0.949,0.918,-99
12/03/2019,19,0.093,0.201,0.193,0.197,-99,0.208,-99,0.211,0.184,0.205,-99
12/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
12/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,7,0.016,0.01,0.012,0.01,-99,0.012,-99,0.01,0.008,0.01,-99
13/03/2019,8,0.357,0.415,0.401,0.361,-99,0.437,-99,0.423,0.342,0.472,-99
13/03/2019,9,1.215,1.498,1.319,1.227,-99,1.488,-99,1.429,1.243,1.632,-99
13/03/2019,10,2.338,2.889,2.397,2.424,-99,2.863,-99,2.633,2.62,2.932,-99
13/03/2019,11,3.317,3.96,3.571,3.451,-99,4.053,-99,3.723,3.83,3.982,-99
13/03/2019,12,4.012,4.375,4.227,4.2,-99,4.845,-99,4.438,4.695,4.531,-99
13/03/2019,13,4.329,4.439,4.349,4.569,-99,5.232,-99,4.773,5.033,4.734,-99
13/03/2019,14,4.155,4.441,4.242,4.171,-99,5.026,-99,4.654,4.66,4.914,-99
13/03/2019,15,3.588,4.146,4.039,3.467,-99,4.269,-99,3.919,3.853,4.143,-99
13/03/2019,16,2.717,3.342,2.792,2.474,-99,3.237,-99,3.011,2.654,3.106,-99
13/03/2019,17,1.633,2.439,1.808,1.53,-99,1.834,-99,1.878,1.496,1.894,-99
13/03/2019,18,0.654,1.15,0.859,0.654,-99,0.778,-99,0.924,0.661,0.926,-99
13/03/2019,19,0.072,0.219,0.186,0.171,-99,0.167,-99,0.187,0.155,0.203,-99
13/03/2019,20,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,21,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,22,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,23,0,0,0,0,-99,0,-99,0,0,0,-99
13/03/2019,24,0,0,0,0,-99,0,-99,0,0,0,-99
14/03/2019,1,0,0,0,0,-99,0,-99,0,0,0,-99
14/03/2019,2,0,0,0,0,-99,0,-99,0,0,0,-99
14/03/2019,3,0,0,0,0,-99,0,-99,0,0,0,-99
14/03/2019,4,0,0,0,0,-99,0,-99,0,0,0,-99
14/03/2019,5,0,0,0,0,-99,0,-99,0,0,0,-99
14/03/2019,6,0,0,0,0,-99,0,-99,0,0,0,-99
14/03/2019,7,0.011,0.011,0.012,0.009,-99,0.012,-99,0.016,0.01,0.01,-99
14/03/2019,8,0.317,0.4,0.382,0.34,-99,0.411,-99,0.393,0.34,0.43,-99
14/03/2019,9,1.062,1.41,1.308,1.142,-99,1.377,-99,1.264,1.173,1.438,-99
14/03/2019,10,2.068,2.743,2.46,2.117,-99,2.67,-99,2.41,2.39,2.703,-99
14/03/2019,11,3.008,3.885,3.393,3.043,-99,3.822,-99,3.497,3.572,3.718,-99
14/03/2019,12,3.671,4.767,4.066,4.006,-99,4.591,-99,4.146,4.374,4.251,-99
14/03/2019,13,3.906,4.768,4.306,4.31,-99,4.92,-99,4.422,4.931,4.431,-99
14/03/2019,14,4.042,4.337,3.998,3.94,-99,4.565,-99,4.513,4.777,3.793,-99
14/03/2019,15,3.518,3.73,3.288,3.239,-99,3.794,-99,3.556,4.192,2.88,-99
14/03/2019,16,2.658,2.793,1.962,2.231,-99,2.694,-99,2.49,3.379,1.825,-99
14/03/2019,17,1.644,0.656,0.905,0.781,-99,1.979,-99,1.691,1.311,1.205,-99
14/03/2019,18,0.7,0.017,0.449,0.482,-99,0.914,-99,0.765,0.641,0.902,-99
