FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
05/01/2019,12,0.4,0.6,0.5,1,0.5,0.8,0.9,0.4,0.6,-99,0.8,0.3,0.8,0.8,1.6,0.9,0.6,0.4,0.3,0.7,0.7,0.9,-99,0.7,-99,0.2,1,-99,0.7,1,0.5,1.4
05/01/2019,13,0.3,0.4,0.4,0.6,0.3,0.7,0.8,0.2,0.2,-99,0.2,0.3,0.4,0.6,1.3,0.7,0.3,0.2,0.3,0.6,0.5,0.5,-99,0.4,-99,0.2,0.6,-99,0.6,0.6,0.3,0.9
05/01/2019,14,0.2,0.3,0.3,0.4,0.3,0.4,0.4,0.2,0.3,-99,0.1,0.3,0.3,0.4,0.7,0.4,0.2,0.2,0.3,0.5,0.2,0.1,-99,0.4,-99,0.3,0.5,-99,0.4,0.3,0.1,0.3
05/01/2019,15,0.2,0.4,0.1,0.3,0.3,0.4,0.3,0.2,0.2,-99,0.1,0.3,0.3,0.4,0.7,0.4,0.2,0.2,0.4,0.4,0.2,0.2,-99,0.3,-99,0.2,0.5,-99,0.3,0.2,0.1,0.3
05/01/2019,16,0.2,0.4,0.1,0.4,0.3,0.4,0.3,0.3,0.1,-99,0.2,0.3,0.3,0.4,0.3,0.4,0.3,0.1,0.4,0.3,0.2,0.2,-99,0.3,-99,0.1,0.4,-99,0.3,0.2,0.1,0.3
05/01/2019,17,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.3,0.1,-99,0.1,0.4,0.3,0.5,0.4,0.6,0.3,0.1,0.4,0.3,0.3,-99,-99,0.3,-99,0.1,0.4,-99,0.3,0.2,0.1,0.2
05/01/2019,18,0.3,0.5,0.3,0.4,0.2,0.4,0.4,0.3,0.2,-99,0.1,0.4,0.3,0.7,0.8,0.5,0.3,0.1,0.3,0.4,0.4,-99,-99,0.3,-99,0.1,0.4,-99,0.3,0.2,0.2,0.3
05/01/2019,19,0.2,0.6,0.4,0.5,0.4,0.5,0.4,0.3,0.3,-99,0.2,0.4,0.5,0.7,0.5,0.8,0.3,0.4,0.3,0.6,0.5,-99,-99,0.4,-99,0.5,0.6,-99,0.4,0.5,0.3,0.4
05/01/2019,20,0.2,0.5,0.4,0.6,0.3,0.6,0.4,0.4,0.3,-99,0.2,0.3,0.5,0.6,0.2,0.4,0.5,0.4,0.4,0.6,0.7,-99,-99,0.5,-99,0.8,0.4,-99,0.4,0.4,0.3,0.4
05/01/2019,21,0.2,0.6,0.3,0.4,0.4,0.4,0.6,0.3,0.2,-99,0.1,0.3,0.3,0.5,0.3,0.4,0.3,0.5,0.4,0.7,0.7,-99,-99,0.4,-99,0.7,0.3,-99,0.3,0.4,0.3,0.6
05/01/2019,22,0.2,0.4,0.4,0.4,0.3,0.5,0.6,0.3,0.1,-99,0.1,0.4,0.3,0.7,1.2,0.5,0.2,0.7,0.3,0.8,0.5,-99,-99,0.4,-99,0.3,0.4,-99,0.4,0.4,0.4,1
05/01/2019,23,0.2,0.3,0.3,0.4,0.4,0.5,0.6,0.4,0.1,-99,0.1,0.2,0.2,0.7,1.2,0.5,0.2,0.6,0.3,1.1,0.5,-99,-99,0.5,-99,0.3,0.6,-99,0.4,0.5,0.4,1.3
05/01/2019,24,0.4,0.2,0.3,0.4,0.6,0.6,0.8,0.7,0.3,-99,0.1,0.2,0.3,0.6,0.8,0.5,0.2,0.7,0.2,1.1,0.4,0.6,-99,0.5,-99,0.2,0.7,-99,0.9,0.5,0.8,1.6
06/01/2019,1,0.7,0.2,0.4,0.7,0.4,0.7,0.6,0.3,0.2,-99,0.2,0.1,0.3,0.5,0.9,0.6,0.5,0.7,0.2,1.1,0.3,0.7,-99,0.3,-99,0.4,0.5,-99,0.9,0.6,0.4,1.4
06/01/2019,2,0.9,0.2,0.3,0.8,0.4,0.7,0.7,0.7,0.5,-99,0.2,0.1,0.4,0.4,1.5,0.5,0.3,1.1,0.2,1.5,0.1,1.1,-99,0.2,-99,0.1,0.4,-99,0.6,0.6,0.8,1.1
06/01/2019,3,0.8,0.2,0.3,0.8,0.4,0.6,0.4,0.3,0.3,-99,0.1,0.2,0.6,0.7,1.6,0.5,0.3,1.2,0.1,1.1,0.2,1,-99,0.2,-99,0.4,0.3,-99,0.8,0.8,0.6,1.5
06/01/2019,4,0.4,0.2,0.4,0.9,0.6,0.6,0.7,0.2,0.1,-99,0.6,0.2,0.8,0.8,1.4,0.9,0.4,0.7,0.1,0.7,0.2,0.9,-99,0.3,-99,0.4,0.2,-99,0.7,1,0.7,1.9
06/01/2019,5,0.4,0.1,0.2,0.6,0.6,0.6,0.7,0.3,0.1,-99,0.5,0.2,1.2,1,1.2,0.9,0.2,0.6,0.1,0.9,0.2,1,-99,0.3,-99,0.3,0.3,-99,0.6,1.1,0.6,1
06/01/2019,6,0.3,0.2,0.2,0.6,0.6,0.5,0.7,0.1,0.2,-99,0.5,0.1,1.3,0.9,1.1,1.1,0.5,0.6,0.1,0.9,0.1,1,-99,0.2,-99,0.5,0.4,-99,0.5,0.9,0.7,1.2
06/01/2019,7,0.4,0.2,0.3,0.8,0.7,0.5,1.2,0.3,0.4,-99,1.1,0.1,1.6,0.9,2,1.4,1,0.6,0.1,1.1,0.4,1.1,-99,0.3,-99,1.3,0.3,-99,0.6,1.2,0.4,1.2
06/01/2019,8,0.5,0.3,0.6,1,1.1,0.8,1.3,0.5,0.5,-99,1.7,0.2,1.6,1,1.8,1.3,1.7,1,0.1,1.2,0.8,1.3,-99,-99,-99,0.9,0.7,-99,0.6,1.6,0.7,1.3
06/01/2019,9,0.8,0.4,0.7,1.2,1.1,0.8,1.4,0.9,0.8,-99,1.3,0.1,1.1,1.3,1.6,1.3,1.2,1.4,0.2,1,0.8,1.3,-99,0.5,-99,1.4,0.9,-99,1,1.5,0.7,2
06/01/2019,10,0.6,0.7,0.7,1.2,0.9,1.1,0.7,0.6,0.9,-99,1.5,0.2,1.2,1,1.6,1.4,0.9,0.6,0.3,1,0.5,1.2,-99,0.4,-99,1.1,0.8,-99,0.7,1,0.7,1.4
06/01/2019,11,0.5,0.5,0.4,1,0.7,1,0.6,0.4,0.8,-99,1.2,0.2,0.8,1.1,1.2,1.1,0.8,0.5,0.3,1.1,0.5,1.2,-99,0.2,-99,0.5,1.4,-99,0.7,1.3,0.8,0.9
06/01/2019,12,0.5,0.6,0.3,0.7,0.3,0.7,0.7,0.2,0.3,-99,0.7,0.2,0.5,0.9,0.8,0.7,0.5,0.3,0.3,0.9,0.3,1.1,-99,0.3,-99,0.1,0.9,-99,0.5,0.6,0.4,0.9
06/01/2019,13,0.3,0.4,0.1,0.4,0.2,0.4,0.5,0.2,0.1,-99,0.4,0.2,0.2,0.6,0.6,0.4,0.2,0.1,0.2,0.5,0.3,0.6,-99,0.2,-99,0.1,0.5,-99,0.3,0.4,0.2,0.8
06/01/2019,14,0.2,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0.1,-99,0.2,0.2,0.1,0.4,0.3,0.3,0.1,0.1,0.2,0.4,0.1,0.2,-99,0.2,-99,0,0.3,-99,0.2,0.2,0,0.3
06/01/2019,15,0.1,0.3,0.1,0.2,0.1,0.3,0.1,0.2,0.1,-99,0.2,0.2,0.1,0.4,0.4,0.2,0.1,0.1,0.3,0.4,0.1,0.1,-99,0.1,-99,0.1,0.3,-99,0.2,0.3,0.1,0.1
06/01/2019,16,0.1,0.2,0.1,0.2,0,0.2,0.1,0.2,0,-99,0.1,0.2,0.1,0.3,0.1,0.2,0.1,0.1,0.4,0.2,0.1,0.1,-99,0.1,-99,0.2,0.3,-99,0.2,0.2,0.1,0.1
06/01/2019,17,0.1,0.3,0.2,0.1,0,0.2,0.1,0.1,0.1,-99,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.2,-99,0.1,-99,0,0.5,-99,0.1,0.1,0.1,0.2
06/01/2019,18,0.2,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.2,-99,0.1,0.2,0.2,0.5,0.3,0.2,0.3,0,0.2,0.4,0.2,0.7,-99,0.2,-99,0.1,0.3,-99,0.1,0.1,0.1,0.1
06/01/2019,19,0.5,0.4,0.3,0.4,0.3,0.4,0.5,0.3,0.4,-99,0.3,0.3,0.4,0.8,0.1,0.4,0.3,0.1,0.3,0.8,0.4,0.6,-99,0.4,-99,0.5,0.4,-99,0.3,0.3,0.3,0.2
06/01/2019,20,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.3,0.4,-99,0.5,0.2,0.6,1,0.2,0.6,0.3,0.4,0.4,1.1,0.6,0.9,-99,0.8,-99,0.4,0.7,-99,0.9,0.6,0.6,0.3
06/01/2019,21,0.1,0.3,0.3,0.7,0.6,0.7,1,0.4,0.4,-99,0.5,0.2,0.4,0.5,0.1,0.4,0.4,0.3,0.5,0.7,0.8,0.7,-99,0.6,-99,0.5,0.9,-99,1,0.5,0.5,0.4
06/01/2019,22,0.3,0.5,0.5,0.3,0.3,0.7,0.7,0.6,0.6,-99,0.3,0.2,0.4,0.5,0.2,0.5,0.3,0.4,0.5,0.9,0.8,0.6,-99,0.5,-99,0.9,0.7,-99,1,0.6,0.8,0.4
06/01/2019,23,0.3,0.3,0.3,0.6,1,0.5,0.5,0.9,0.7,-99,0.5,0.3,0.5,0.8,0.8,0.6,0.6,0.5,0.5,1.1,0.3,0.9,-99,0.4,-99,0.2,1,-99,0.9,0.7,1,0.5
06/01/2019,24,0.4,0.3,0.3,1,0.8,0.4,0.7,0.7,0.4,-99,0.7,0.3,0.8,1.4,0.9,-99,0.7,1,0.3,1.8,0.3,1.1,-99,0.3,-99,-99,0.7,-99,-99,0.9,1,-99
07/01/2019,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
07/01/2019,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
07/01/2019,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
07/01/2019,4,0.2,0.1,0.1,0.7,0.5,0.4,0.5,0.1,0.1,-99,0.7,0.1,0.6,0.7,0.9,0.6,0.2,0.3,0.2,0.6,0.2,0.5,-99,0.1,-99,0.4,0.2,-99,0.5,0.9,0.6,-99
07/01/2019,5,0.1,0.2,0.2,0.6,0.4,0.3,0.5,0,0.2,-99,0.8,0.1,0.6,0.7,1,0.8,0.9,0.3,0.2,0.6,0.3,0.7,-99,0.1,-99,0.4,0.3,-99,0.3,1.1,0.5,0.9
07/01/2019,6,0.2,0.1,0.3,0.9,0.4,0.2,1.1,0.1,0.3,-99,1.1,0.1,1.2,0.9,1.3,1.5,1.1,0.6,0.2,0.7,0.1,0.9,-99,0.2,-99,0.5,0.4,-99,0.3,0.8,0.7,1.2
07/01/2019,7,0.5,0.2,0.9,1.5,0.9,0.3,1.4,0.6,1.1,-99,1.6,0.1,1.3,1.3,2.4,1.2,2.6,1.3,0.2,1.2,0.6,1.1,-99,0.5,-99,0.9,1.1,-99,0.5,1.3,0.9,2
07/01/2019,8,0.7,0.3,1.3,2.1,2.2,1,2.7,0.8,2.3,-99,1.7,0.1,2.1,1.9,3.6,2.7,2.7,1.7,0.4,1.8,1.2,1.6,-99,0.6,-99,1.1,1.9,-99,1.5,2.4,1.6,2.5
07/01/2019,9,1.1,0.3,1.2,2.2,2,1.4,1.7,0.3,2.2,-99,1.9,0.1,2.2,2.5,3.6,2.2,2.6,2.1,0.3,2.7,1.8,2.1,-99,0.4,-99,2.4,2.4,-99,1.2,2,1.4,2.6
07/01/2019,10,0.5,0.3,1.2,1.8,1.9,1.8,1.3,0.1,2.3,-99,1.8,0.1,2.2,1.3,3.6,2,2.3,1,0.2,1.9,1.2,1.1,-99,0.2,-99,0.9,1.8,-99,1,1.7,1.3,2.3
07/01/2019,11,0.4,0.4,1.1,1.4,1.9,1.6,1.1,0.2,1.5,-99,1.8,0.1,1.6,0.8,3.1,1.7,1.6,0.6,0.2,1.3,1.3,1,-99,0.2,-99,1,1.4,-99,1,1.7,0.7,1.7
07/01/2019,12,0.2,0.2,0.8,1.1,1.1,0.9,0.6,0.2,0.6,-99,1.3,0.2,1.2,0.7,1.8,1.4,0.8,0.2,0.1,0.8,0.5,0.7,-99,0.2,-99,0.3,1,-99,0.7,1.1,0.4,1.1
07/01/2019,13,0.2,0.3,0.2,0.7,0.1,0.5,0.3,0.2,0.2,-99,0.5,0.2,0.5,0.3,0.4,0.6,0.2,0.1,0.3,0.4,0.2,0.5,-99,0.2,-99,0.3,0.4,-99,0.3,0.4,0.2,0.4
07/01/2019,14,0.2,0.3,0.2,0.2,0.1,0.3,-99,0.1,0.3,-99,0.1,0.2,0.1,0.2,0.5,0.2,0.2,0.1,0.3,0.3,0.2,0.2,-99,0.2,-99,0.2,0.5,-99,0.2,0.2,0.2,0.4
07/01/2019,15,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.2,-99,0.1,0.2,0.1,0.2,0.4,0.3,0.2,0,0.3,0.3,0.2,0.2,-99,0.3,-99,0.1,0.4,-99,0.1,0.1,0.1,0.3
07/01/2019,16,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.1,-99,0.1,0.2,0.1,0.2,0.4,0.3,0.2,0,0.2,0.3,0.2,0.2,-99,0.2,-99,0.1,0.4,-99,0.1,0.2,0.1,0.3
07/01/2019,17,0.1,0.3,0.1,0.2,0.1,0.2,0.1,0.1,0.1,-99,0.1,0.1,0.2,0.1,0.4,0.3,0.3,0,0.2,0.3,0.2,0.2,-99,0.2,-99,0.1,0.3,-99,0,0.1,0.1,0.3
07/01/2019,18,0.1,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.3,-99,0.2,0.1,0.2,0.2,0.2,0.3,0.3,0,0.1,0.4,0.2,0.2,-99,0.2,-99,0.1,0.4,-99,0.1,0.1,0.2,0.4
07/01/2019,19,0.2,0.3,0.4,0.3,0.3,0.2,0.3,0.2,0.4,-99,0.3,0.1,0.4,0.2,0.4,0.2,0.3,0.1,0.2,0.5,0.3,0.3,-99,0.2,-99,0.2,0.4,-99,0.1,0.2,0.3,0.6
07/01/2019,20,0.2,0.4,0.4,0.3,0.3,0.3,0.5,0.3,0.5,-99,0.3,0.2,0.3,0.3,0.3,0.2,0.4,0.1,0.3,0.6,0.2,0.4,-99,0.3,-99,0.2,0.4,-99,0.1,0.3,0.3,0.7
07/01/2019,21,0.3,0.4,0.4,0.3,0.3,0.3,1.1,0.3,0.4,-99,0.2,0.3,0.2,0.5,0.3,0.2,0.5,0,0.2,0.5,0.3,0.5,-99,0.4,-99,0.2,0.4,-99,0.2,0.3,0.3,0.5
07/01/2019,22,0.2,0.4,0.3,0.4,0.2,0.4,1.2,0.3,0.3,-99,0.3,0.4,0.3,0.7,0.7,0.2,0.3,0.2,0.3,0.5,0.4,0.4,-99,0.3,-99,0.3,0.3,-99,0.3,0.3,0.3,0.3
07/01/2019,23,0.2,0.3,0.5,0.4,0.3,0.5,0.6,0.2,0.7,-99,0.3,0.3,0.3,0.6,0.5,0.4,0.3,0.2,0.2,0.5,0.5,0.6,-99,0.4,-99,0.1,0.5,-99,0.4,0.4,0.4,0.5
07/01/2019,24,0.3,0.3,0.3,0.4,0.4,0.4,0.7,0.1,0.4,-99,0.3,0.2,0.3,0.3,0.6,0.4,0.3,0.5,0.2,0.7,0.3,0.5,-99,0.3,-99,0.2,0.6,-99,0.8,0.6,0.6,0.6
08/01/2019,1,0.2,0.2,0.1,0.3,0.4,0.3,0.6,0.3,0.2,-99,0.4,0.1,0.2,0.3,0.9,0.4,0.3,0.6,0.3,0.5,0.2,0.3,-99,0.2,-99,0.3,0.6,-99,0.6,0.5,0.8,0.3
08/01/2019,2,0.3,0.1,0.1,0.4,0.3,0.2,0.4,0.2,0.1,-99,0.5,0,0.4,0.3,0.4,0.5,0.4,0.3,0.2,0.5,0.1,0.4,-99,0.1,-99,-99,0.2,-99,0.4,0.6,0.6,0.8
08/01/2019,3,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0,-99,0.4,0,0.2,0.4,0.7,0.7,0.2,0.2,0.2,0.4,0.1,0.3,-99,0,-99,-99,0.1,-99,0.3,0.4,0.5,0.7
08/01/2019,4,0.1,0.2,0.1,0.2,0.1,0.1,0.3,0,0,-99,0.3,0,0.2,0.3,0.8,0.5,0.3,0.1,0.1,0.5,0.1,-99,-99,0,-99,0.2,0.2,-99,0.4,0.4,0.5,0.5
08/01/2019,5,0.1,0.2,0.1,0.2,0.1,0.1,0.3,0.1,0.1,-99,0.3,0,0.5,0.3,0.9,0.3,0.4,0,0.2,0.4,0.1,-99,-99,0,-99,0.1,0.1,-99,0.3,0.5,0.3,0.5
08/01/2019,6,0.2,0.2,0.3,0.5,0.2,0.1,0.7,0.3,0.4,-99,0.5,0,0.6,0.5,1.2,0.7,1,0.3,0.2,0.4,0.1,-99,-99,0.1,-99,0.7,0.3,-99,0.5,0.4,0.6,1.2
08/01/2019,7,0.4,0.2,0.9,0.6,0.5,0.3,1.2,0.7,0.8,-99,1.2,0,1.4,1.1,1.4,1.3,1.8,1.1,0.2,0.8,0.2,-99,-99,0.4,-99,0.7,0.8,-99,0.6,0.9,0.9,1.6
08/01/2019,8,0.7,0.3,1.2,1.3,1.6,0.8,2,0.8,1.6,-99,2.1,0,1.8,1.7,2.9,2,1.3,-99,0.3,1.2,0.6,-99,-99,0.5,-99,0.8,2,-99,0.7,1.6,1,2.5
08/01/2019,9,0.9,0.6,1.3,1.9,1.5,1.2,1.8,0.8,2.4,-99,1.9,0,1.2,1.8,3.9,1.5,1.6,1.3,0.3,1.2,1.1,-99,-99,0.5,-99,1.1,2.2,-99,1,1.2,0.9,2.4
08/01/2019,10,0.7,0.8,1.5,1.7,1.6,1.4,1.2,0.8,1.7,-99,1.4,0.1,1.1,1.6,2.6,1.1,2.2,0.8,0.3,1.1,1.1,1.2,-99,0.6,-99,1.1,1.4,-99,1.2,0.8,0.4,2
08/01/2019,11,0.2,0.6,0.5,1.1,1.2,0.8,0.8,1,1,-99,1.2,0.1,0.6,0.8,2,1,1.8,0.4,0.4,0.8,0.9,0.8,-99,1,-99,0.3,1.2,-99,0.7,0.6,0.4,1.1
08/01/2019,12,0.1,0.7,0.3,0.9,0.9,0.9,0.7,0.9,0.6,-99,1,0.1,0.6,0.6,1.5,0.7,1.3,0.3,0.4,0.6,0.8,0.6,-99,1.2,-99,0.2,1.1,-99,0.8,0.5,0.3,0.9
08/01/2019,13,0.1,0.8,0.4,1,0.7,1,0.6,0.5,0.6,-99,0.8,0.3,0.6,0.3,1.5,0.8,0.7,0.2,0.3,0.5,1,0.6,-99,0.7,-99,0.4,0.5,-99,0.5,0.5,0.1,1
08/01/2019,14,0.2,0.7,0.1,0.7,0.4,0.7,0.4,0.3,0.3,-99,0.7,0.2,0.5,0.3,1,0.6,0.6,0.1,0.3,0.5,0.6,0.4,-99,0.3,-99,0.4,0.4,-99,0.4,0.5,0.2,0.3
08/01/2019,15,0.1,0.6,0.1,0.6,0.3,0.6,0.2,0.3,0.3,-99,0.5,0.2,0.2,0.3,0.6,0.2,0.4,0.2,0.4,0.3,0.6,0.4,-99,0.3,-99,0.4,0.4,-99,0.4,0.4,0.1,0.3
08/01/2019,16,0.1,0.6,0,0.4,0.2,0.4,0.2,0.2,0.3,-99,0.3,0.3,0.1,0.2,0.4,0.4,0.3,0.2,0.5,0.4,0.5,0.3,-99,0.3,-99,0.2,0.3,-99,0.1,0.2,0.1,0.2
08/01/2019,17,0.1,0.4,0.1,0.2,0.1,0.3,0.2,0.2,0.2,-99,0.1,0.3,0.1,0.1,0.4,0.4,0.2,0.1,0.3,0.3,0.3,0.2,-99,0.2,-99,0.1,0.3,-99,0.1,0.3,0.1,0.2
08/01/2019,18,0.2,0.3,0.2,0.3,0.2,0.2,0.6,0.2,0.3,-99,0.2,0.2,0.2,0.1,0.2,0.1,0.3,0.1,0.4,0.4,0.3,0.2,-99,0.2,-99,0.2,0.3,-99,0.1,0.2,0.1,0.2
08/01/2019,19,0.4,0.5,0.2,0.3,0.2,0.3,0.8,0.2,0.5,-99,0.2,0.2,0.4,0.2,0.2,0.2,0.3,0.1,0.3,0.5,0.4,0.4,-99,0.3,-99,0.1,0.4,-99,0.1,0.3,0.3,0.4
08/01/2019,20,0.4,0.4,0.3,0.5,0.2,0.5,0.6,0.3,0.4,-99,0.3,0.2,0.3,0.5,0.2,0.5,0.4,0.1,0.4,0.6,0.5,0.6,-99,0.2,-99,0.2,0.4,-99,0.4,0.5,0.4,0.3
08/01/2019,21,0.3,0.4,0.3,0.4,0.2,0.4,0.7,0.2,0.3,-99,0.3,0.2,0.4,0.5,1,0.4,0.3,0.3,0.4,0.8,0.4,0.4,-99,0.2,-99,0.3,0.3,-99,0.4,0.6,0.5,0.2
08/01/2019,22,0.2,0.2,0.4,0.2,0.1,0.4,0.7,0.3,0.3,-99,0.2,0.2,0.4,0.4,0.6,0.5,0.3,0.6,0.4,0.7,0.4,0.4,-99,0.2,-99,0.3,0.5,-99,0.4,0.8,0.4,0.4
08/01/2019,23,0.3,0.1,0.2,0.4,0.4,0.4,0.9,0.2,0.3,-99,0.4,0.1,0.3,0.3,0.9,0.3,0.2,0.9,0.3,0.9,0.4,0.4,-99,0.2,-99,0,0.5,-99,0.5,0.7,0.3,1.6
08/01/2019,24,0.6,0.1,0.3,0.4,0.4,0.3,0.5,0.1,0.3,-99,0.3,0.1,0.3,0.2,0.9,0.4,0.2,0.7,0.2,0.9,0.2,0.2,-99,0.1,-99,0.4,0.5,-99,0.6,0.6,0.3,1.4
09/01/2019,1,0.4,0.1,0.1,0.4,-99,0.1,0.6,0.2,0.2,-99,0.4,0,0.3,0.1,0.5,0.4,0.1,0.8,0.2,0.7,0.1,0.2,-99,0.1,-99,0.1,0.4,-99,1.1,0.6,0.3,1.1
09/01/2019,2,0.2,0.1,0,0.3,-99,0.1,0.5,0,0.1,-99,0.3,0.1,0.2,0.3,1.2,0.3,0,0.8,0.2,0.4,0.1,0.3,-99,0.1,-99,0.2,0.1,-99,0.7,0.9,0.5,0.8
09/01/2019,3,0.2,0.1,0,0.2,-99,0.1,0.5,0.2,0,-99,0.2,0,0.1,0.5,1.1,0.3,0.1,0.6,0.2,0.4,0.1,0.7,-99,0,-99,0.1,0,-99,0.2,0.5,0.3,0.7
09/01/2019,4,0.2,0.1,0,0.4,-99,0.1,0.4,0.1,0.2,-99,0.2,0.1,0.2,0.4,0.9,0.4,0.3,0.5,0.2,0.5,0.1,0.5,-99,0,-99,0.1,0,-99,0.1,0.5,0.1,0.9
09/01/2019,5,0.2,0.1,0,0.5,-99,0,0.6,0.3,0.3,-99,0.4,0,0.4,0.4,1.1,0.5,0.3,0.5,0.2,0.4,0.1,0.4,-99,0.1,-99,0.1,0.1,-99,0.1,0.4,0.3,0.7
09/01/2019,6,0.2,0.1,0.1,0.8,-99,0.1,0.7,0.2,0.3,-99,0.7,0,0.4,0.6,1.2,0.5,0.6,0.4,0.1,0.4,0.1,0.6,-99,0.1,-99,0.2,0.2,-99,0.2,0.4,0.2,1
09/01/2019,7,0.2,0.2,0.5,0.9,-99,0.2,1.4,0.9,0.8,-99,0.9,0.1,0.7,0.7,1.1,0.9,1,0.9,0.2,0.6,0.5,0.8,-99,0.4,-99,0.2,0.4,-99,1,0.7,0.5,1.4
09/01/2019,8,0.4,0.3,0.9,1.4,-99,0.7,2,1.2,1.7,-99,1.4,0.1,0.9,0.8,1.7,1.4,1.3,1.1,0.2,0.6,1.1,0.9,-99,0.5,-99,1.1,0.7,-99,1.1,0.8,0.6,1.8
09/01/2019,9,0.3,0.8,0.7,1.4,-99,1.4,1.5,1.9,1.2,-99,1.6,0,1,0.7,2,1,1.2,0.6,0.3,0.7,1.2,0.8,-99,0.5,-99,1.9,1,-99,1.1,0.8,0.5,1.8
09/01/2019,10,0.2,0.8,0.3,1.2,-99,1.3,0.9,1.1,0.7,-99,1.4,0.1,0.8,0.5,2.1,1,0.9,0.3,0.4,0.5,1.4,0.7,-99,1.1,-99,1.2,0.7,-99,0.9,0.6,0.3,1.5
09/01/2019,11,0.1,1.1,0.3,0.9,-99,1.1,0.7,0.6,0.5,-99,0.7,0.3,-99,0.4,1.6,0.8,0.7,0.2,0.6,0.3,-99,0.5,-99,0.6,-99,0.9,0.7,-99,1,0.6,0.2,1.1
09/01/2019,12,0.1,0.7,0.2,0.5,-99,0.6,0.4,0.4,0.4,-99,0.5,0.4,-99,0.2,1.1,0.9,0.5,0.2,0.6,0.5,-99,0.3,-99,0.3,-99,0.8,0.4,-99,0.7,0.7,0.2,0.3
09/01/2019,13,0.1,0.5,0.1,0.5,-99,0.4,0.2,0.2,0.3,-99,0.6,0.3,-99,0.3,0.3,0.6,0.5,0.2,0.7,0.5,-99,0.3,-99,0.2,-99,0.8,0.4,-99,0.4,0.6,0.1,0.3
09/01/2019,14,0.1,0.4,0.1,0.6,-99,0.4,0.3,0.2,0.3,-99,0.5,0.3,-99,0.2,0.4,0.4,0.5,0.2,0.7,0.5,-99,0.4,-99,0.2,-99,0.6,0.3,-99,0.4,0.4,0.2,0.4
09/01/2019,15,0.2,0.4,0.1,0.5,-99,0.4,0.3,0.3,0.2,-99,0.4,0.3,0.4,0.3,0.6,0.4,0.5,0.2,0.6,0.3,0.4,0.3,-99,0.4,-99,0.5,0.5,-99,0.5,0.3,0.1,0.3
09/01/2019,16,0.1,0.5,0.1,0.5,-99,0.5,0.5,0.4,0.3,-99,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.2,0.5,0.3,0.4,0.3,-99,0.4,-99,0.4,0.5,-99,0.4,0.3,0,0.3
09/01/2019,17,0.1,0.5,0.1,0.5,-99,0.4,0.4,0.4,0.3,-99,0.3,0.4,0.2,0.3,0.4,0.2,0.4,0.2,0.5,0.3,0.4,0.4,-99,0.4,-99,0.4,0.4,-99,0.3,0.3,0.1,0.3
09/01/2019,18,0.1,0.5,0.2,0.4,-99,0.4,0.6,0.4,0.5,-99,0.4,0.4,0.3,0.4,0.8,0.3,0.6,0.2,0.5,0.3,0.4,0.3,-99,0.4,-99,0.4,0.5,-99,0.4,0.2,0.1,0.4
09/01/2019,19,0.1,0.6,0.3,0.9,-99,0.6,0.9,0.7,0.6,-99,0.7,0.5,0.9,0.5,0.6,0.6,0.6,0.4,0.4,0.7,0.6,0.4,-99,0.8,-99,0.7,0.6,-99,0.8,0.5,0.2,0.4
09/01/2019,20,0.1,0.6,0.3,0.4,-99,0.5,0.6,0.4,0.3,-99,0.4,0.5,0.3,0.5,1,0.4,0.4,0.2,0.1,0.5,0.5,0.4,-99,0.4,-99,0.3,0.4,-99,0.7,0.5,0.1,0.3
09/01/2019,21,0.1,0.4,0.3,0.3,-99,0.3,0.8,0.3,0.3,-99,0.3,0.3,0.2,0.4,0.7,0.2,0.3,0.2,0.4,0.5,0.3,-99,-99,0.3,-99,0.4,0.3,-99,0.2,0.3,0.1,0.2
09/01/2019,22,0.1,0.5,0.3,0.2,-99,0.3,0.4,0.3,0.3,-99,0.3,0.3,0.1,0.3,0.5,0.2,0.3,0.1,0.4,0.4,0.3,0.3,-99,0.2,-99,0.2,0.2,-99,0.2,0.3,0.1,0.2
